log_text,label
207.160.142.88 USER=guest REQ=GET /contact STATUS=200 LATENCY=47ms,NORMAL
93.146.86.181 USER=guest REQ=GET /home STATUS=200 LATENCY=113ms,NORMAL
67.251.222.148 USER=guest REQ=GET /login STATUS=200 LATENCY=110ms,NORMAL
28.203.219.156 USER=guest REQ=GET /login STATUS=200 LATENCY=22ms,NORMAL
203.198.219.157 USER=guest REQ=GET /home STATUS=200 LATENCY=50ms,NORMAL
15.143.99.242 USER=guest REQ=GET /checkout STATUS=200 LATENCY=62ms,NORMAL
147.83.206.18 USER=guest REQ=GET /checkout STATUS=200 LATENCY=17ms,NORMAL
192.7.195.48 USER=guest REQ=GET /checkout STATUS=200 LATENCY=121ms,NORMAL
71.244.74.153 USER=guest REQ=GET /login STATUS=200 LATENCY=150ms,NORMAL
188.244.101.66 USER=guest REQ=GET /contact STATUS=200 LATENCY=132ms,NORMAL
226.114.196.148 USER=guest REQ=GET /checkout STATUS=200 LATENCY=107ms,NORMAL
235.11.96.189 USER=guest REQ=GET /checkout STATUS=200 LATENCY=29ms,NORMAL
131.138.135.247 USER=guest REQ=GET /contact STATUS=200 LATENCY=78ms,NORMAL
224.32.127.182 USER=guest REQ=GET /api/data STATUS=200 LATENCY=81ms,NORMAL
45.64.233.143 USER=guest REQ=GET /api/data STATUS=200 LATENCY=59ms,NORMAL
60.52.245.98 USER=guest REQ=GET /api/data STATUS=200 LATENCY=144ms,NORMAL
186.24.60.87 USER=guest REQ=GET /home STATUS=200 LATENCY=132ms,NORMAL
55.214.176.69 USER=guest REQ=GET /login STATUS=200 LATENCY=105ms,NORMAL
176.226.235.19 USER=guest REQ=GET /api/data STATUS=200 LATENCY=32ms,NORMAL
227.174.146.124 USER=guest REQ=GET /login STATUS=200 LATENCY=80ms,NORMAL
22.10.234.132 USER=guest REQ=GET /contact STATUS=200 LATENCY=149ms,NORMAL
59.178.48.156 USER=guest REQ=GET /home STATUS=200 LATENCY=100ms,NORMAL
114.84.14.39 USER=guest REQ=GET /contact STATUS=200 LATENCY=58ms,NORMAL
197.161.26.1 USER=guest REQ=GET /about STATUS=200 LATENCY=40ms,NORMAL
63.192.132.83 USER=guest REQ=GET /about STATUS=200 LATENCY=108ms,NORMAL
199.57.180.68 USER=guest REQ=GET /api/data STATUS=200 LATENCY=80ms,NORMAL
179.142.184.10 USER=guest REQ=GET /contact STATUS=200 LATENCY=100ms,NORMAL
219.95.154.193 USER=guest REQ=GET /home STATUS=200 LATENCY=69ms,NORMAL
197.8.146.21 USER=guest REQ=GET /login STATUS=200 LATENCY=144ms,NORMAL
212.93.29.99 USER=guest REQ=GET /checkout STATUS=200 LATENCY=77ms,NORMAL
32.57.148.228 USER=guest REQ=GET /contact STATUS=200 LATENCY=149ms,NORMAL
253.5.169.50 USER=guest REQ=GET /products STATUS=200 LATENCY=61ms,NORMAL
61.111.69.227 USER=guest REQ=GET /about STATUS=200 LATENCY=23ms,NORMAL
237.11.141.255 USER=guest REQ=GET /login STATUS=200 LATENCY=94ms,NORMAL
83.67.136.230 USER=guest REQ=GET /login STATUS=200 LATENCY=96ms,NORMAL
56.112.80.7 USER=guest REQ=GET /products STATUS=200 LATENCY=87ms,NORMAL
11.134.65.124 USER=guest REQ=GET /contact STATUS=200 LATENCY=20ms,NORMAL
194.234.51.144 USER=guest REQ=GET /contact STATUS=200 LATENCY=142ms,NORMAL
52.41.219.186 USER=guest REQ=GET /api/data STATUS=200 LATENCY=63ms,NORMAL
179.185.197.227 USER=guest REQ=GET /api/data STATUS=200 LATENCY=149ms,NORMAL
32.57.182.209 USER=guest REQ=GET /products STATUS=200 LATENCY=73ms,NORMAL
163.126.90.104 USER=guest REQ=GET /contact STATUS=200 LATENCY=20ms,NORMAL
252.246.246.121 USER=guest REQ=GET /checkout STATUS=200 LATENCY=140ms,NORMAL
74.239.53.53 USER=guest REQ=GET /contact STATUS=200 LATENCY=124ms,NORMAL
232.216.142.246 USER=guest REQ=GET /api/data STATUS=200 LATENCY=65ms,NORMAL
254.79.231.159 USER=guest REQ=GET /login STATUS=200 LATENCY=128ms,NORMAL
202.61.47.174 USER=guest REQ=GET /home STATUS=200 LATENCY=38ms,NORMAL
68.5.176.237 USER=guest REQ=GET /api/data STATUS=200 LATENCY=63ms,NORMAL
83.135.178.22 USER=guest REQ=GET /products STATUS=200 LATENCY=124ms,NORMAL
218.194.187.137 USER=guest REQ=GET /products STATUS=200 LATENCY=57ms,NORMAL
197.250.107.199 USER=guest REQ=GET /contact STATUS=200 LATENCY=60ms,NORMAL
200.20.113.185 USER=guest REQ=GET /products STATUS=200 LATENCY=60ms,NORMAL
173.91.253.156 USER=guest REQ=GET /api/data STATUS=200 LATENCY=116ms,NORMAL
117.93.93.23 USER=guest REQ=GET /contact STATUS=200 LATENCY=59ms,NORMAL
24.230.75.37 USER=guest REQ=GET /products STATUS=200 LATENCY=72ms,NORMAL
178.162.249.228 USER=guest REQ=GET /login STATUS=200 LATENCY=11ms,NORMAL
168.187.156.22 USER=guest REQ=GET /checkout STATUS=200 LATENCY=31ms,NORMAL
160.176.21.85 USER=guest REQ=GET /api/data STATUS=200 LATENCY=17ms,NORMAL
70.237.47.169 USER=guest REQ=GET /products STATUS=200 LATENCY=137ms,NORMAL
116.21.178.208 USER=guest REQ=GET /home STATUS=200 LATENCY=12ms,NORMAL
35.172.208.129 USER=guest REQ=GET /home STATUS=200 LATENCY=83ms,NORMAL
183.173.126.91 USER=guest REQ=GET /contact STATUS=200 LATENCY=32ms,NORMAL
163.220.83.120 USER=guest REQ=GET /api/data STATUS=200 LATENCY=140ms,NORMAL
168.82.49.106 USER=guest REQ=GET /contact STATUS=200 LATENCY=48ms,NORMAL
46.169.93.44 USER=guest REQ=GET /home STATUS=200 LATENCY=123ms,NORMAL
55.170.193.222 USER=guest REQ=GET /contact STATUS=200 LATENCY=41ms,NORMAL
199.238.87.91 USER=guest REQ=GET /checkout STATUS=200 LATENCY=102ms,NORMAL
41.87.23.74 USER=guest REQ=GET /api/data STATUS=200 LATENCY=29ms,NORMAL
34.126.166.68 USER=guest REQ=GET /api/data STATUS=200 LATENCY=76ms,NORMAL
253.129.184.18 USER=guest REQ=GET /api/data STATUS=200 LATENCY=12ms,NORMAL
22.85.126.17 USER=guest REQ=GET /home STATUS=200 LATENCY=76ms,NORMAL
82.95.184.177 USER=guest REQ=GET /home STATUS=200 LATENCY=53ms,NORMAL
111.94.157.175 USER=guest REQ=GET /products STATUS=200 LATENCY=10ms,NORMAL
68.202.89.224 USER=guest REQ=GET /login STATUS=200 LATENCY=20ms,NORMAL
188.208.138.174 USER=guest REQ=GET /login STATUS=200 LATENCY=102ms,NORMAL
33.17.177.202 USER=guest REQ=GET /home STATUS=200 LATENCY=31ms,NORMAL
82.250.106.123 USER=guest REQ=GET /about STATUS=200 LATENCY=43ms,NORMAL
139.184.255.71 USER=guest REQ=GET /login STATUS=200 LATENCY=88ms,NORMAL
9.143.104.144 USER=guest REQ=GET /api/data STATUS=200 LATENCY=57ms,NORMAL
182.212.250.176 USER=guest REQ=GET /home STATUS=200 LATENCY=47ms,NORMAL
154.89.60.104 USER=guest REQ=GET /home STATUS=200 LATENCY=67ms,NORMAL
152.138.5.52 USER=guest REQ=GET /contact STATUS=200 LATENCY=72ms,NORMAL
251.145.105.199 USER=guest REQ=GET /about STATUS=200 LATENCY=129ms,NORMAL
91.106.106.207 USER=guest REQ=GET /about STATUS=200 LATENCY=14ms,NORMAL
41.208.84.24 USER=guest REQ=GET /home STATUS=200 LATENCY=99ms,NORMAL
2.253.169.180 USER=guest REQ=GET /checkout STATUS=200 LATENCY=49ms,NORMAL
35.179.67.130 USER=guest REQ=GET /checkout STATUS=200 LATENCY=112ms,NORMAL
212.39.120.81 USER=guest REQ=GET /home STATUS=200 LATENCY=63ms,NORMAL
147.18.182.61 USER=guest REQ=GET /home STATUS=200 LATENCY=119ms,NORMAL
142.163.73.23 USER=guest REQ=GET /api/data STATUS=200 LATENCY=118ms,NORMAL
58.166.169.174 USER=guest REQ=GET /login STATUS=200 LATENCY=92ms,NORMAL
164.168.152.117 USER=guest REQ=GET /about STATUS=200 LATENCY=65ms,NORMAL
220.13.42.17 USER=guest REQ=GET /api/data STATUS=200 LATENCY=126ms,NORMAL
77.46.151.1 USER=guest REQ=GET /home STATUS=200 LATENCY=103ms,NORMAL
55.100.29.197 USER=guest REQ=GET /api/data STATUS=200 LATENCY=14ms,NORMAL
145.126.247.121 USER=guest REQ=GET /login STATUS=200 LATENCY=64ms,NORMAL
186.219.255.173 USER=guest REQ=GET /contact STATUS=200 LATENCY=37ms,NORMAL
17.41.117.115 USER=guest REQ=GET /api/data STATUS=200 LATENCY=71ms,NORMAL
155.141.96.53 USER=guest REQ=GET /login STATUS=200 LATENCY=120ms,NORMAL
206.253.139.138 USER=guest REQ=GET /home STATUS=200 LATENCY=40ms,NORMAL
144.150.207.145 USER=guest REQ=GET /contact STATUS=200 LATENCY=149ms,NORMAL
241.110.34.112 USER=guest REQ=GET /home STATUS=200 LATENCY=48ms,NORMAL
128.209.50.14 USER=guest REQ=GET /login STATUS=200 LATENCY=87ms,NORMAL
60.57.113.177 USER=guest REQ=GET /login STATUS=200 LATENCY=89ms,NORMAL
214.252.226.244 USER=guest REQ=GET /login STATUS=200 LATENCY=139ms,NORMAL
156.79.193.234 USER=guest REQ=GET /products STATUS=200 LATENCY=56ms,NORMAL
127.219.83.127 USER=guest REQ=GET /home STATUS=200 LATENCY=52ms,NORMAL
4.88.240.156 USER=guest REQ=GET /about STATUS=200 LATENCY=103ms,NORMAL
210.209.64.37 USER=guest REQ=GET /login STATUS=200 LATENCY=33ms,NORMAL
95.227.53.50 USER=guest REQ=GET /checkout STATUS=200 LATENCY=81ms,NORMAL
6.232.128.65 USER=guest REQ=GET /login STATUS=200 LATENCY=103ms,NORMAL
109.163.142.171 USER=guest REQ=GET /checkout STATUS=200 LATENCY=43ms,NORMAL
27.236.85.101 USER=guest REQ=GET /api/data STATUS=200 LATENCY=56ms,NORMAL
224.17.172.172 USER=guest REQ=GET /home STATUS=200 LATENCY=43ms,NORMAL
163.60.43.71 USER=guest REQ=GET /about STATUS=200 LATENCY=26ms,NORMAL
222.71.225.223 USER=guest REQ=GET /home STATUS=200 LATENCY=96ms,NORMAL
22.44.190.194 USER=guest REQ=GET /about STATUS=200 LATENCY=120ms,NORMAL
72.4.202.212 USER=guest REQ=GET /checkout STATUS=200 LATENCY=34ms,NORMAL
141.89.214.31 USER=guest REQ=GET /contact STATUS=200 LATENCY=24ms,NORMAL
144.138.46.74 USER=guest REQ=GET /products STATUS=200 LATENCY=46ms,NORMAL
205.179.238.34 USER=guest REQ=GET /about STATUS=200 LATENCY=49ms,NORMAL
243.152.97.67 USER=guest REQ=GET /api/data STATUS=200 LATENCY=18ms,NORMAL
101.231.60.45 USER=guest REQ=GET /api/data STATUS=200 LATENCY=44ms,NORMAL
8.254.95.249 USER=guest REQ=GET /about STATUS=200 LATENCY=55ms,NORMAL
234.72.50.20 USER=guest REQ=GET /home STATUS=200 LATENCY=16ms,NORMAL
218.222.136.32 USER=guest REQ=GET /home STATUS=200 LATENCY=134ms,NORMAL
140.145.177.62 USER=guest REQ=GET /about STATUS=200 LATENCY=16ms,NORMAL
37.69.37.159 USER=guest REQ=GET /api/data STATUS=200 LATENCY=50ms,NORMAL
241.14.75.240 USER=guest REQ=GET /login STATUS=200 LATENCY=135ms,NORMAL
206.79.191.217 USER=guest REQ=GET /about STATUS=200 LATENCY=93ms,NORMAL
53.87.85.232 USER=guest REQ=GET /home STATUS=200 LATENCY=136ms,NORMAL
163.162.71.83 USER=guest REQ=GET /products STATUS=200 LATENCY=39ms,NORMAL
80.78.204.113 USER=guest REQ=GET /about STATUS=200 LATENCY=62ms,NORMAL
123.64.142.127 USER=guest REQ=GET /contact STATUS=200 LATENCY=125ms,NORMAL
207.25.14.175 USER=guest REQ=GET /login STATUS=200 LATENCY=63ms,NORMAL
137.93.39.211 USER=guest REQ=GET /login STATUS=200 LATENCY=143ms,NORMAL
70.75.97.126 USER=guest REQ=GET /contact STATUS=200 LATENCY=119ms,NORMAL
54.138.63.57 USER=guest REQ=GET /products STATUS=200 LATENCY=113ms,NORMAL
139.140.233.202 USER=guest REQ=GET /about STATUS=200 LATENCY=127ms,NORMAL
244.27.84.36 USER=guest REQ=GET /contact STATUS=200 LATENCY=10ms,NORMAL
216.226.104.41 USER=guest REQ=GET /contact STATUS=200 LATENCY=112ms,NORMAL
219.149.210.25 USER=guest REQ=GET /contact STATUS=200 LATENCY=85ms,NORMAL
57.251.67.185 USER=guest REQ=GET /checkout STATUS=200 LATENCY=44ms,NORMAL
22.130.239.255 USER=guest REQ=GET /login STATUS=200 LATENCY=60ms,NORMAL
53.231.32.31 USER=guest REQ=GET /checkout STATUS=200 LATENCY=53ms,NORMAL
244.97.11.221 USER=guest REQ=GET /api/data STATUS=200 LATENCY=42ms,NORMAL
10.98.26.103 USER=guest REQ=GET /about STATUS=200 LATENCY=40ms,NORMAL
51.83.95.213 USER=guest REQ=GET /checkout STATUS=200 LATENCY=60ms,NORMAL
50.5.152.88 USER=guest REQ=GET /products STATUS=200 LATENCY=92ms,NORMAL
44.164.19.86 USER=guest REQ=GET /api/data STATUS=200 LATENCY=22ms,NORMAL
115.84.120.141 USER=guest REQ=GET /checkout STATUS=200 LATENCY=39ms,NORMAL
36.99.3.183 USER=guest REQ=GET /checkout STATUS=200 LATENCY=110ms,NORMAL
88.159.149.213 USER=guest REQ=GET /contact STATUS=200 LATENCY=51ms,NORMAL
164.129.192.101 USER=guest REQ=GET /contact STATUS=200 LATENCY=108ms,NORMAL
171.182.24.61 USER=guest REQ=GET /api/data STATUS=200 LATENCY=42ms,NORMAL
228.73.103.110 USER=guest REQ=GET /login STATUS=200 LATENCY=102ms,NORMAL
153.2.39.221 USER=guest REQ=GET /login STATUS=200 LATENCY=80ms,NORMAL
127.112.172.230 USER=guest REQ=GET /api/data STATUS=200 LATENCY=141ms,NORMAL
13.169.139.37 USER=guest REQ=GET /login STATUS=200 LATENCY=34ms,NORMAL
129.213.201.56 USER=guest REQ=GET /login STATUS=200 LATENCY=129ms,NORMAL
99.175.49.234 USER=guest REQ=GET /about STATUS=200 LATENCY=83ms,NORMAL
253.147.29.40 USER=guest REQ=GET /products STATUS=200 LATENCY=111ms,NORMAL
217.69.209.220 USER=guest REQ=GET /contact STATUS=200 LATENCY=122ms,NORMAL
12.224.36.55 USER=guest REQ=GET /about STATUS=200 LATENCY=89ms,NORMAL
1.55.104.31 USER=guest REQ=GET /login STATUS=200 LATENCY=12ms,NORMAL
252.148.16.30 USER=guest REQ=GET /login STATUS=200 LATENCY=56ms,NORMAL
89.118.66.95 USER=guest REQ=GET /login STATUS=200 LATENCY=21ms,NORMAL
217.216.113.186 USER=guest REQ=GET /home STATUS=200 LATENCY=16ms,NORMAL
65.252.246.186 USER=guest REQ=GET /contact STATUS=200 LATENCY=36ms,NORMAL
236.75.49.210 USER=guest REQ=GET /contact STATUS=200 LATENCY=137ms,NORMAL
162.172.53.50 USER=guest REQ=GET /login STATUS=200 LATENCY=25ms,NORMAL
129.92.248.83 USER=guest REQ=GET /contact STATUS=200 LATENCY=106ms,NORMAL
34.27.218.191 USER=guest REQ=GET /products STATUS=200 LATENCY=71ms,NORMAL
241.74.124.226 USER=guest REQ=GET /api/data STATUS=200 LATENCY=137ms,NORMAL
95.80.14.85 USER=guest REQ=GET /products STATUS=200 LATENCY=135ms,NORMAL
22.185.197.40 USER=guest REQ=GET /api/data STATUS=200 LATENCY=111ms,NORMAL
206.159.4.57 USER=guest REQ=GET /about STATUS=200 LATENCY=71ms,NORMAL
113.71.160.184 USER=guest REQ=GET /contact STATUS=200 LATENCY=52ms,NORMAL
84.223.25.193 USER=guest REQ=GET /contact STATUS=200 LATENCY=39ms,NORMAL
45.215.84.15 USER=guest REQ=GET /login STATUS=200 LATENCY=49ms,NORMAL
113.147.158.200 USER=guest REQ=GET /products STATUS=200 LATENCY=36ms,NORMAL
194.209.220.190 USER=guest REQ=GET /api/data STATUS=200 LATENCY=95ms,NORMAL
30.222.196.249 USER=guest REQ=GET /contact STATUS=200 LATENCY=62ms,NORMAL
240.243.252.232 USER=guest REQ=GET /api/data STATUS=200 LATENCY=112ms,NORMAL
124.213.188.238 USER=guest REQ=GET /api/data STATUS=200 LATENCY=49ms,NORMAL
145.42.153.198 USER=guest REQ=GET /home STATUS=200 LATENCY=69ms,NORMAL
46.122.186.179 USER=guest REQ=GET /contact STATUS=200 LATENCY=72ms,NORMAL
184.101.83.68 USER=guest REQ=GET /contact STATUS=200 LATENCY=28ms,NORMAL
15.30.120.64 USER=guest REQ=GET /home STATUS=200 LATENCY=144ms,NORMAL
27.218.148.162 USER=guest REQ=GET /about STATUS=200 LATENCY=118ms,NORMAL
70.170.61.16 USER=guest REQ=GET /api/data STATUS=200 LATENCY=139ms,NORMAL
221.73.139.68 USER=guest REQ=GET /login STATUS=200 LATENCY=120ms,NORMAL
18.10.103.101 USER=guest REQ=GET /home STATUS=200 LATENCY=74ms,NORMAL
36.178.169.202 USER=guest REQ=GET /products STATUS=200 LATENCY=78ms,NORMAL
248.35.172.43 USER=guest REQ=GET /home STATUS=200 LATENCY=11ms,NORMAL
84.238.178.245 USER=guest REQ=GET /login STATUS=200 LATENCY=80ms,NORMAL
174.172.235.170 USER=guest REQ=GET /login STATUS=200 LATENCY=66ms,NORMAL
255.120.24.210 USER=guest REQ=GET /products STATUS=200 LATENCY=92ms,NORMAL
116.20.16.15 USER=guest REQ=GET /login STATUS=200 LATENCY=71ms,NORMAL
18.134.101.105 USER=guest REQ=GET /api/data STATUS=200 LATENCY=67ms,NORMAL
82.43.17.157 USER=guest REQ=GET /home STATUS=200 LATENCY=71ms,NORMAL
137.12.25.32 USER=guest REQ=GET /login STATUS=200 LATENCY=143ms,NORMAL
237.239.68.242 USER=guest REQ=GET /products STATUS=200 LATENCY=65ms,NORMAL
242.116.197.109 USER=guest REQ=GET /about STATUS=200 LATENCY=132ms,NORMAL
110.145.237.252 USER=guest REQ=GET /checkout STATUS=200 LATENCY=124ms,NORMAL
57.191.148.186 USER=guest REQ=GET /login STATUS=200 LATENCY=113ms,NORMAL
154.82.137.79 USER=guest REQ=GET /about STATUS=200 LATENCY=45ms,NORMAL
19.142.184.202 USER=guest REQ=GET /checkout STATUS=200 LATENCY=143ms,NORMAL
191.46.50.118 USER=guest REQ=GET /login STATUS=200 LATENCY=90ms,NORMAL
218.150.196.85 USER=guest REQ=GET /api/data STATUS=200 LATENCY=128ms,NORMAL
183.164.23.241 USER=guest REQ=GET /contact STATUS=200 LATENCY=19ms,NORMAL
168.101.188.116 USER=guest REQ=GET /products STATUS=200 LATENCY=108ms,NORMAL
197.77.130.61 USER=guest REQ=GET /contact STATUS=200 LATENCY=41ms,NORMAL
225.27.196.126 USER=guest REQ=GET /products STATUS=200 LATENCY=101ms,NORMAL
62.237.84.75 USER=guest REQ=GET /api/data STATUS=200 LATENCY=148ms,NORMAL
72.32.138.129 USER=guest REQ=GET /contact STATUS=200 LATENCY=150ms,NORMAL
203.255.139.80 USER=guest REQ=GET /home STATUS=200 LATENCY=11ms,NORMAL
145.193.38.105 USER=guest REQ=GET /about STATUS=200 LATENCY=117ms,NORMAL
75.243.130.238 USER=guest REQ=GET /api/data STATUS=200 LATENCY=15ms,NORMAL
195.167.234.140 USER=guest REQ=GET /about STATUS=200 LATENCY=87ms,NORMAL
175.165.108.186 USER=guest REQ=GET /about STATUS=200 LATENCY=149ms,NORMAL
40.85.190.214 USER=guest REQ=GET /products STATUS=200 LATENCY=26ms,NORMAL
8.225.225.34 USER=guest REQ=GET /about STATUS=200 LATENCY=98ms,NORMAL
254.187.222.198 USER=guest REQ=GET /about STATUS=200 LATENCY=124ms,NORMAL
253.195.30.153 USER=guest REQ=GET /api/data STATUS=200 LATENCY=37ms,NORMAL
69.90.96.53 USER=guest REQ=GET /checkout STATUS=200 LATENCY=138ms,NORMAL
34.62.45.243 USER=guest REQ=GET /api/data STATUS=200 LATENCY=26ms,NORMAL
151.13.70.170 USER=guest REQ=GET /contact STATUS=200 LATENCY=58ms,NORMAL
243.155.60.131 USER=guest REQ=GET /api/data STATUS=200 LATENCY=137ms,NORMAL
163.96.1.29 USER=guest REQ=GET /about STATUS=200 LATENCY=28ms,NORMAL
25.209.158.190 USER=guest REQ=GET /checkout STATUS=200 LATENCY=42ms,NORMAL
109.84.232.203 USER=guest REQ=GET /products STATUS=200 LATENCY=94ms,NORMAL
245.163.225.183 USER=guest REQ=GET /products STATUS=200 LATENCY=83ms,NORMAL
168.88.217.94 USER=guest REQ=GET /api/data STATUS=200 LATENCY=129ms,NORMAL
47.39.32.120 USER=guest REQ=GET /products STATUS=200 LATENCY=83ms,NORMAL
110.96.127.51 USER=guest REQ=GET /home STATUS=200 LATENCY=112ms,NORMAL
241.228.91.133 USER=guest REQ=GET /checkout STATUS=200 LATENCY=10ms,NORMAL
133.21.212.169 USER=guest REQ=GET /about STATUS=200 LATENCY=17ms,NORMAL
141.174.102.223 USER=guest REQ=GET /about STATUS=200 LATENCY=106ms,NORMAL
63.174.169.156 USER=guest REQ=GET /api/data STATUS=200 LATENCY=112ms,NORMAL
177.53.115.170 USER=guest REQ=GET /contact STATUS=200 LATENCY=126ms,NORMAL
141.250.206.235 USER=guest REQ=GET /login STATUS=200 LATENCY=129ms,NORMAL
187.72.144.168 USER=guest REQ=GET /about STATUS=200 LATENCY=54ms,NORMAL
67.239.46.29 USER=guest REQ=GET /contact STATUS=200 LATENCY=54ms,NORMAL
193.158.47.67 USER=guest REQ=GET /products STATUS=200 LATENCY=17ms,NORMAL
107.231.114.149 USER=guest REQ=GET /home STATUS=200 LATENCY=113ms,NORMAL
14.245.56.12 USER=guest REQ=GET /home STATUS=200 LATENCY=106ms,NORMAL
32.22.217.221 USER=guest REQ=GET /login STATUS=200 LATENCY=35ms,NORMAL
233.134.101.188 USER=guest REQ=GET /checkout STATUS=200 LATENCY=28ms,NORMAL
129.213.172.155 USER=guest REQ=GET /login STATUS=200 LATENCY=81ms,NORMAL
134.54.6.68 USER=guest REQ=GET /about STATUS=200 LATENCY=30ms,NORMAL
198.1.233.138 USER=guest REQ=GET /about STATUS=200 LATENCY=107ms,NORMAL
6.246.156.77 USER=guest REQ=GET /products STATUS=200 LATENCY=147ms,NORMAL
103.87.235.152 USER=guest REQ=GET /checkout STATUS=200 LATENCY=46ms,NORMAL
118.192.104.39 USER=guest REQ=GET /products STATUS=200 LATENCY=92ms,NORMAL
16.250.195.153 USER=guest REQ=GET /checkout STATUS=200 LATENCY=131ms,NORMAL
158.175.255.92 USER=guest REQ=GET /about STATUS=200 LATENCY=120ms,NORMAL
11.161.38.18 USER=guest REQ=GET /contact STATUS=200 LATENCY=66ms,NORMAL
89.145.14.151 USER=guest REQ=GET /checkout STATUS=200 LATENCY=34ms,NORMAL
171.39.115.109 USER=guest REQ=GET /api/data STATUS=200 LATENCY=78ms,NORMAL
27.189.109.57 USER=guest REQ=GET /login STATUS=200 LATENCY=142ms,NORMAL
253.183.194.235 USER=guest REQ=GET /api/data STATUS=200 LATENCY=17ms,NORMAL
3.139.169.96 USER=guest REQ=GET /home STATUS=200 LATENCY=65ms,NORMAL
82.233.162.125 USER=guest REQ=GET /contact STATUS=200 LATENCY=14ms,NORMAL
96.216.220.26 USER=guest REQ=GET /api/data STATUS=200 LATENCY=39ms,NORMAL
211.93.66.73 USER=guest REQ=GET /home STATUS=200 LATENCY=125ms,NORMAL
189.86.179.78 USER=guest REQ=GET /home STATUS=200 LATENCY=72ms,NORMAL
82.238.196.78 USER=guest REQ=GET /home STATUS=200 LATENCY=22ms,NORMAL
133.230.169.206 USER=guest REQ=GET /home STATUS=200 LATENCY=46ms,NORMAL
214.38.61.53 USER=guest REQ=GET /api/data STATUS=200 LATENCY=142ms,NORMAL
46.229.236.249 USER=guest REQ=GET /login STATUS=200 LATENCY=85ms,NORMAL
79.172.87.235 USER=guest REQ=GET /about STATUS=200 LATENCY=72ms,NORMAL
157.177.71.219 USER=guest REQ=GET /products STATUS=200 LATENCY=100ms,NORMAL
107.61.166.220 USER=guest REQ=GET /login STATUS=200 LATENCY=82ms,NORMAL
245.33.21.191 USER=guest REQ=GET /products STATUS=200 LATENCY=36ms,NORMAL
59.88.49.69 USER=guest REQ=GET /api/data STATUS=200 LATENCY=34ms,NORMAL
32.194.4.162 USER=guest REQ=GET /login STATUS=200 LATENCY=19ms,NORMAL
33.252.147.58 USER=guest REQ=GET /products STATUS=200 LATENCY=58ms,NORMAL
22.194.5.155 USER=guest REQ=GET /contact STATUS=200 LATENCY=44ms,NORMAL
208.89.189.162 USER=guest REQ=GET /api/data STATUS=200 LATENCY=126ms,NORMAL
223.233.93.240 USER=guest REQ=GET /about STATUS=200 LATENCY=71ms,NORMAL
249.115.248.99 USER=guest REQ=GET /api/data STATUS=200 LATENCY=76ms,NORMAL
247.184.97.79 USER=guest REQ=GET /checkout STATUS=200 LATENCY=30ms,NORMAL
69.130.249.43 USER=guest REQ=GET /checkout STATUS=200 LATENCY=48ms,NORMAL
22.249.245.82 USER=guest REQ=GET /contact STATUS=200 LATENCY=49ms,NORMAL
101.152.144.232 USER=guest REQ=GET /api/data STATUS=200 LATENCY=58ms,NORMAL
49.209.206.167 USER=guest REQ=GET /about STATUS=200 LATENCY=137ms,NORMAL
13.161.255.228 USER=guest REQ=GET /login STATUS=200 LATENCY=42ms,NORMAL
88.251.158.147 USER=guest REQ=GET /contact STATUS=200 LATENCY=49ms,NORMAL
63.131.38.69 USER=guest REQ=GET /api/data STATUS=200 LATENCY=79ms,NORMAL
69.9.26.166 USER=guest REQ=GET /about STATUS=200 LATENCY=94ms,NORMAL
112.138.26.183 USER=guest REQ=GET /login STATUS=200 LATENCY=25ms,NORMAL
151.90.226.219 USER=guest REQ=GET /home STATUS=200 LATENCY=141ms,NORMAL
40.183.69.127 USER=guest REQ=GET /about STATUS=200 LATENCY=14ms,NORMAL
241.71.246.68 USER=guest REQ=GET /contact STATUS=200 LATENCY=132ms,NORMAL
44.147.207.204 USER=guest REQ=GET /checkout STATUS=200 LATENCY=48ms,NORMAL
2.65.39.53 USER=guest REQ=GET /home STATUS=200 LATENCY=60ms,NORMAL
232.174.246.4 USER=guest REQ=GET /about STATUS=200 LATENCY=100ms,NORMAL
138.74.120.131 USER=guest REQ=GET /products STATUS=200 LATENCY=150ms,NORMAL
220.198.83.171 USER=guest REQ=GET /home STATUS=200 LATENCY=12ms,NORMAL
72.214.75.217 USER=guest REQ=GET /api/data STATUS=200 LATENCY=74ms,NORMAL
123.218.21.171 USER=guest REQ=GET /home STATUS=200 LATENCY=140ms,NORMAL
152.142.114.208 USER=guest REQ=GET /about STATUS=200 LATENCY=78ms,NORMAL
58.231.143.143 USER=guest REQ=GET /checkout STATUS=200 LATENCY=52ms,NORMAL
217.145.141.26 USER=guest REQ=GET /home STATUS=200 LATENCY=69ms,NORMAL
